timestamp,consumption_kwh,is_weekend,is_anomaly,hour,day_of_week
2024-04-14T10:00:00,0.8406,True,False,10,Sunday
2024-04-14T11:00:00,0.6886,True,False,11,Sunday
2024-04-14T12:00:00,0.4387,True,False,12,Sunday
2024-04-14T13:00:00,0.3019,True,False,13,Sunday
2024-04-14T14:00:00,0.2402,True,False,14,Sunday
2024-04-14T15:00:00,0.201,True,False,15,Sunday
2024-04-14T16:00:00,0.228,True,False,16,Sunday
2024-04-14T17:00:00,0.333,True,False,17,Sunday
2024-04-14T18:00:00,0.5679,True,False,18,Sunday
2024-04-14T19:00:00,0.8616,True,False,19,Sunday
2024-04-14T20:00:00,0.9723,True,False,20,Sunday
2024-04-14T21:00:00,0.7114,True,False,21,Sunday
2024-04-14T22:00:00,0.5635,True,False,22,Sunday
2024-04-14T23:00:00,0.3177,True,False,23,Sunday
2024-04-15T00:00:00,0.1355,False,False,0,Monday
2024-04-15T01:00:00,0.1618,False,False,1,Monday
2024-04-15T02:00:00,0.1373,False,False,2,Monday
2024-04-15T03:00:00,0.1321,False,False,3,Monday
2024-04-15T04:00:00,0.1555,False,False,4,Monday
2024-04-15T05:00:00,0.2112,False,False,5,Monday
2024-04-15T06:00:00,0.3911,False,False,6,Monday
2024-04-15T07:00:00,0.6827,False,False,7,Monday
2024-04-15T08:00:00,0.9184,False,False,8,Monday
2024-04-15T09:00:00,0.603,False,False,9,Monday
2024-04-15T10:00:00,0.3925,False,False,10,Monday
2024-04-15T11:00:00,0.1911,False,False,11,Monday
2024-04-15T12:00:00,0.152,False,False,12,Monday
2024-04-15T13:00:00,0.1284,False,False,13,Monday
2024-04-15T14:00:00,0.1427,False,False,14,Monday
2024-04-15T15:00:00,0.1887,False,False,15,Monday
2024-04-15T16:00:00,0.345,False,False,16,Monday
2024-04-15T17:00:00,0.6055,False,False,17,Monday
2024-04-15T18:00:00,0.7769,False,False,18,Monday
2024-04-15T19:00:00,0.985,False,False,19,Monday
2024-04-15T20:00:00,0.8089,False,False,20,Monday
2024-04-15T21:00:00,0.5188,False,False,21,Monday
2024-04-15T22:00:00,0.318,False,False,22,Monday
2024-04-15T23:00:00,0.1885,False,False,23,Monday
2024-04-16T00:00:00,0.1553,False,False,0,Tuesday
2024-04-16T01:00:00,0.1368,False,False,1,Tuesday
2024-04-16T02:00:00,0.12,False,False,2,Tuesday
2024-04-16T03:00:00,0.1287,False,False,3,Tuesday
2024-04-16T04:00:00,0.1553,False,False,4,Tuesday
2024-04-16T05:00:00,0.2324,False,False,5,Tuesday
2024-04-16T06:00:00,0.3351,False,False,6,Tuesday
2024-04-16T07:00:00,0.5642,False,False,7,Tuesday
2024-04-16T08:00:00,0.9009,False,False,8,Tuesday
2024-04-16T09:00:00,0.6675,False,False,9,Tuesday
2024-04-16T10:00:00,0.3541,False,False,10,Tuesday
2024-04-16T11:00:00,0.2103,False,False,11,Tuesday
2024-04-16T12:00:00,0.1184,False,False,12,Tuesday
2024-04-16T13:00:00,0.1362,False,False,13,Tuesday
2024-04-16T14:00:00,0.1492,False,False,14,Tuesday
2024-04-16T15:00:00,0.2036,False,False,15,Tuesday
2024-04-16T16:00:00,0.2976,False,False,16,Tuesday
2024-04-16T17:00:00,0.5678,False,False,17,Tuesday
2024-04-16T18:00:00,0.7898,False,False,18,Tuesday
2024-04-16T19:00:00,0.991,False,False,19,Tuesday
2024-04-16T20:00:00,0.7916,False,False,20,Tuesday
2024-04-16T21:00:00,0.5483,False,False,21,Tuesday
2024-04-16T22:00:00,0.298,False,False,22,Tuesday
2024-04-16T23:00:00,0.1999,False,False,23,Tuesday
2024-04-17T00:00:00,0.1396,False,False,0,Wednesday
2024-04-17T01:00:00,0.1296,False,False,1,Wednesday
2024-04-17T02:00:00,0.1322,False,False,2,Wednesday
2024-04-17T03:00:00,0.1195,False,False,3,Wednesday
2024-04-17T04:00:00,0.1408,False,False,4,Wednesday
2024-04-17T05:00:00,0.2004,False,False,5,Wednesday
2024-04-17T06:00:00,0.4426,False,False,6,Wednesday
2024-04-17T07:00:00,0.5945,False,False,7,Wednesday
2024-04-17T08:00:00,0.8713,False,False,8,Wednesday
2024-04-17T09:00:00,0.6896,False,False,9,Wednesday
2024-04-17T10:00:00,0.3813,False,False,10,Wednesday
2024-04-17T11:00:00,0.2259,False,False,11,Wednesday
2024-04-17T12:00:00,0.1478,False,False,12,Wednesday
2024-04-17T13:00:00,0.1387,False,False,13,Wednesday
2024-04-17T14:00:00,0.1442,False,False,14,Wednesday
2024-04-17T15:00:00,0.2059,False,False,15,Wednesday
2024-04-17T16:00:00,0.3423,False,False,16,Wednesday
2024-04-17T17:00:00,0.5355,False,False,17,Wednesday
2024-04-17T18:00:00,0.7605,False,False,18,Wednesday
2024-04-17T19:00:00,0.9522,False,False,19,Wednesday
2024-04-17T20:00:00,0.7909,False,False,20,Wednesday
2024-04-17T21:00:00,0.5575,False,False,21,Wednesday
2024-04-17T22:00:00,0.3454,False,False,22,Wednesday
2024-04-17T23:00:00,0.1836,False,False,23,Wednesday
2024-04-18T00:00:00,0.1303,False,False,0,Thursday
2024-04-18T01:00:00,0.1312,False,False,1,Thursday
2024-04-18T02:00:00,0.1385,False,False,2,Thursday
2024-04-18T03:00:00,0.1112,False,False,3,Thursday
2024-04-18T04:00:00,0.1366,False,False,4,Thursday
2024-04-18T05:00:00,0.2025,False,False,5,Thursday
2024-04-18T06:00:00,0.4022,False,False,6,Thursday
2024-04-18T07:00:00,0.6175,False,False,7,Thursday
2024-04-18T08:00:00,0.681,False,False,8,Thursday
2024-04-18T09:00:00,0.6673,False,False,9,Thursday
2024-04-18T10:00:00,0.3545,False,False,10,Thursday
2024-04-18T11:00:00,0.1829,False,False,11,Thursday
2024-04-18T12:00:00,0.1366,False,False,12,Thursday
2024-04-18T13:00:00,0.1323,False,False,13,Thursday
2024-04-18T14:00:00,0.1375,False,False,14,Thursday
2024-04-18T15:00:00,0.1591,False,False,15,Thursday
2024-04-18T16:00:00,0.3351,False,False,16,Thursday
2024-04-18T17:00:00,0.6052,False,False,17,Thursday
2024-04-18T18:00:00,0.8691,False,False,18,Thursday
2024-04-18T19:00:00,0.882,False,False,19,Thursday
2024-04-18T20:00:00,0.8195,False,False,20,Thursday
2024-04-18T21:00:00,0.5553,False,False,21,Thursday
2024-04-18T22:00:00,0.3286,False,False,22,Thursday
2024-04-18T23:00:00,0.197,False,False,23,Thursday
2024-04-19T00:00:00,0.123,False,False,0,Friday
2024-04-19T01:00:00,0.1304,False,False,1,Friday
2024-04-19T02:00:00,0.1339,False,False,2,Friday
2024-04-19T03:00:00,0.1442,False,False,3,Friday
2024-04-19T04:00:00,0.1485,False,False,4,Friday
2024-04-19T05:00:00,0.2089,False,False,5,Friday
2024-04-19T06:00:00,0.3702,False,False,6,Friday
2024-04-19T07:00:00,0.697,False,False,7,Friday
2024-04-19T08:00:00,0.8001,False,False,8,Friday
2024-04-19T09:00:00,0.5962,False,False,9,Friday
2024-04-19T10:00:00,0.4042,False,False,10,Friday
2024-04-19T11:00:00,0.2076,False,False,11,Friday
2024-04-19T12:00:00,0.1373,False,False,12,Friday
2024-04-19T13:00:00,0.1285,False,False,13,Friday
2024-04-19T14:00:00,0.1454,False,False,14,Friday
2024-04-19T15:00:00,0.1927,False,False,15,Friday
2024-04-19T16:00:00,0.3171,False,False,16,Friday
2024-04-19T17:00:00,0.5632,False,False,17,Friday
2024-04-19T18:00:00,0.9227,False,False,18,Friday
2024-04-19T19:00:00,1.0219,False,False,19,Friday
2024-04-19T20:00:00,0.8356,False,False,20,Friday
2024-04-19T21:00:00,0.5875,False,False,21,Friday
2024-04-19T22:00:00,0.2902,False,False,22,Friday
2024-04-19T23:00:00,0.1919,False,False,23,Friday
2024-04-20T00:00:00,0.169,True,False,0,Saturday
2024-04-20T01:00:00,0.1478,True,False,1,Saturday
2024-04-20T02:00:00,0.1413,True,False,2,Saturday
2024-04-20T03:00:00,0.1442,True,False,3,Saturday
2024-04-20T04:00:00,0.1439,True,False,4,Saturday
2024-04-20T05:00:00,0.1631,True,False,5,Saturday
2024-04-20T06:00:00,0.2139,True,False,6,Saturday
2024-04-20T07:00:00,0.2858,True,False,7,Saturday
2024-04-20T08:00:00,0.4625,True,False,8,Saturday
2024-04-20T09:00:00,0.6421,True,False,9,Saturday
2024-04-20T10:00:00,0.6222,True,False,10,Saturday
2024-04-20T11:00:00,0.6682,True,False,11,Saturday
2024-04-20T12:00:00,0.4785,True,False,12,Saturday
2024-04-20T13:00:00,0.3401,True,False,13,Saturday
2024-04-20T14:00:00,0.2113,True,False,14,Saturday
2024-04-20T15:00:00,0.1956,True,False,15,Saturday
2024-04-20T16:00:00,0.1933,True,False,16,Saturday
2024-04-20T17:00:00,0.3434,True,False,17,Saturday
2024-04-20T18:00:00,0.5529,True,False,18,Saturday
2024-04-20T19:00:00,0.8342,True,False,19,Saturday
2024-04-20T20:00:00,0.8457,True,False,20,Saturday
2024-04-20T21:00:00,0.7528,True,False,21,Saturday
2024-04-20T22:00:00,0.569,True,False,22,Saturday
2024-04-20T23:00:00,0.3008,True,False,23,Saturday
2024-04-21T00:00:00,0.1536,True,False,0,Sunday
2024-04-21T01:00:00,0.1346,True,False,1,Sunday
2024-04-21T02:00:00,0.1578,True,False,2,Sunday
2024-04-21T03:00:00,0.137,True,False,3,Sunday
2024-04-21T04:00:00,0.1604,True,False,4,Sunday
2024-04-21T05:00:00,0.1787,True,False,5,Sunday
2024-04-21T06:00:00,0.2072,True,False,6,Sunday
2024-04-21T07:00:00,0.3273,True,False,7,Sunday
2024-04-21T08:00:00,0.4666,True,False,8,Sunday
2024-04-21T09:00:00,0.5765,True,False,9,Sunday
2024-04-21T10:00:00,0.6125,True,False,10,Sunday
2024-04-21T11:00:00,0.5168,True,False,11,Sunday
2024-04-21T12:00:00,0.4695,True,False,12,Sunday
2024-04-21T13:00:00,0.2802,True,False,13,Sunday
2024-04-21T14:00:00,0.2212,True,False,14,Sunday
2024-04-21T15:00:00,0.1797,True,False,15,Sunday
2024-04-21T16:00:00,0.2175,True,False,16,Sunday
2024-04-21T17:00:00,0.3139,True,False,17,Sunday
2024-04-21T18:00:00,0.5294,True,False,18,Sunday
2024-04-21T19:00:00,0.8374,True,False,19,Sunday
2024-04-21T20:00:00,0.9355,True,False,20,Sunday
2024-04-21T21:00:00,0.8142,True,False,21,Sunday
2024-04-21T22:00:00,0.5595,True,False,22,Sunday
2024-04-21T23:00:00,0.2852,True,False,23,Sunday
2024-04-22T00:00:00,0.1332,False,False,0,Monday
2024-04-22T01:00:00,0.1319,False,False,1,Monday
2024-04-22T02:00:00,0.1176,False,False,2,Monday
2024-04-22T03:00:00,0.1255,False,False,3,Monday
2024-04-22T04:00:00,0.1377,False,False,4,Monday
2024-04-22T05:00:00,0.1914,False,False,5,Monday
2024-04-22T06:00:00,0.3676,False,False,6,Monday
2024-04-22T07:00:00,0.6812,False,False,7,Monday
2024-04-22T08:00:00,0.8165,False,False,8,Monday
2024-04-22T09:00:00,0.5623,False,False,9,Monday
2024-04-22T10:00:00,0.3749,False,False,10,Monday
2024-04-22T11:00:00,0.2112,False,False,11,Monday
2024-04-22T12:00:00,0.1421,False,False,12,Monday
2024-04-22T13:00:00,0.1396,False,False,13,Monday
2024-04-22T14:00:00,0.1586,False,False,14,Monday
2024-04-22T15:00:00,0.1952,False,False,15,Monday
2024-04-22T16:00:00,0.3106,False,False,16,Monday
2024-04-22T17:00:00,0.5772,False,False,17,Monday
2024-04-22T18:00:00,0.8129,False,False,18,Monday
2024-04-22T19:00:00,0.9293,False,False,19,Monday
2024-04-22T20:00:00,0.7849,False,False,20,Monday
2024-04-22T21:00:00,0.5967,False,False,21,Monday
2024-04-22T22:00:00,0.2878,False,False,22,Monday
2024-04-22T23:00:00,0.2017,False,False,23,Monday
2024-04-23T00:00:00,0.1299,False,False,0,Tuesday
2024-04-23T01:00:00,0.1132,False,False,1,Tuesday
2024-04-23T02:00:00,0.1288,False,False,2,Tuesday
2024-04-23T03:00:00,0.1081,False,False,3,Tuesday
2024-04-23T04:00:00,0.143,False,False,4,Tuesday
2024-04-23T05:00:00,0.2035,False,False,5,Tuesday
2024-04-23T06:00:00,0.3415,False,False,6,Tuesday
2024-04-23T07:00:00,0.6194,False,False,7,Tuesday
2024-04-23T08:00:00,0.8558,False,False,8,Tuesday
2024-04-23T09:00:00,0.5923,False,False,9,Tuesday
2024-04-23T10:00:00,0.3299,False,False,10,Tuesday
2024-04-23T11:00:00,0.2115,False,False,11,Tuesday
2024-04-23T12:00:00,0.156,False,False,12,Tuesday
2024-04-23T13:00:00,0.1287,False,False,13,Tuesday
2024-04-23T14:00:00,0.1476,False,False,14,Tuesday
2024-04-23T15:00:00,0.1977,False,False,15,Tuesday
2024-04-23T16:00:00,0.2871,False,False,16,Tuesday
2024-04-23T17:00:00,0.5154,False,False,17,Tuesday
2024-04-23T18:00:00,0.8669,False,False,18,Tuesday
2024-04-23T19:00:00,1.0287,False,False,19,Tuesday
2024-04-23T20:00:00,0.8296,False,False,20,Tuesday
2024-04-23T21:00:00,0.5006,False,False,21,Tuesday
2024-04-23T22:00:00,0.3449,False,False,22,Tuesday
2024-04-23T23:00:00,0.174,False,False,23,Tuesday
2024-04-24T00:00:00,0.1215,False,False,0,Wednesday
2024-04-24T01:00:00,0.1274,False,False,1,Wednesday
2024-04-24T02:00:00,0.1381,False,False,2,Wednesday
2024-04-24T03:00:00,0.1332,False,False,3,Wednesday
2024-04-24T04:00:00,0.1398,False,False,4,Wednesday
2024-04-24T05:00:00,0.1962,False,False,5,Wednesday
2024-04-24T06:00:00,0.3544,False,False,6,Wednesday
2024-04-24T07:00:00,0.6328,False,False,7,Wednesday
2024-04-24T08:00:00,0.6145,False,False,8,Wednesday
2024-04-24T09:00:00,0.5964,False,False,9,Wednesday
2024-04-24T10:00:00,0.3593,False,False,10,Wednesday
2024-04-24T11:00:00,0.1747,False,False,11,Wednesday
2024-04-24T12:00:00,0.1397,False,False,12,Wednesday
2024-04-24T13:00:00,0.1258,False,False,13,Wednesday
2024-04-24T14:00:00,0.1535,False,False,14,Wednesday
2024-04-24T15:00:00,0.1989,False,False,15,Wednesday
2024-04-24T16:00:00,0.2905,False,False,16,Wednesday
2024-04-24T17:00:00,0.5235,False,False,17,Wednesday
2024-04-24T18:00:00,0.7875,False,False,18,Wednesday
2024-04-24T19:00:00,0.8837,False,False,19,Wednesday
2024-04-24T20:00:00,0.8024,False,False,20,Wednesday
2024-04-24T21:00:00,0.501,False,False,21,Wednesday
2024-04-24T22:00:00,0.2765,False,False,22,Wednesday
2024-04-24T23:00:00,0.187,False,False,23,Wednesday
2024-04-25T00:00:00,0.1289,False,False,0,Thursday
2024-04-25T01:00:00,0.1165,False,False,1,Thursday
2024-04-25T02:00:00,0.1312,False,False,2,Thursday
2024-04-25T03:00:00,0.1191,False,False,3,Thursday
2024-04-25T04:00:00,0.1371,False,False,4,Thursday
2024-04-25T05:00:00,0.1993,False,False,5,Thursday
2024-04-25T06:00:00,0.3496,False,False,6,Thursday
2024-04-25T07:00:00,0.6232,False,False,7,Thursday
2024-04-25T08:00:00,0.7137,False,False,8,Thursday
2024-04-25T09:00:00,0.5957,False,False,9,Thursday
2024-04-25T10:00:00,0.3454,False,False,10,Thursday
2024-04-25T11:00:00,0.1786,False,False,11,Thursday
2024-04-25T12:00:00,0.1333,False,False,12,Thursday
2024-04-25T13:00:00,0.1128,False,False,13,Thursday
2024-04-25T14:00:00,0.1309,False,False,14,Thursday
2024-04-25T15:00:00,0.1742,False,False,15,Thursday
2024-04-25T16:00:00,0.2925,False,False,16,Thursday
2024-04-25T17:00:00,0.5158,False,False,17,Thursday
2024-04-25T18:00:00,0.7817,False,False,18,Thursday
2024-04-25T19:00:00,0.9354,False,False,19,Thursday
2024-04-25T20:00:00,0.8331,False,False,20,Thursday
2024-04-25T21:00:00,0.5008,False,False,21,Thursday
2024-04-25T22:00:00,0.2727,False,False,22,Thursday
2024-04-25T23:00:00,0.1648,False,False,23,Thursday
2024-04-26T00:00:00,0.1182,False,False,0,Friday
2024-04-26T01:00:00,0.1194,False,False,1,Friday
2024-04-26T02:00:00,0.1159,False,False,2,Friday
2024-04-26T03:00:00,0.1124,False,False,3,Friday
2024-04-26T04:00:00,0.1293,False,False,4,Friday
2024-04-26T05:00:00,0.1893,False,False,5,Friday
2024-04-26T06:00:00,0.362,False,False,6,Friday
2024-04-26T07:00:00,0.5756,False,False,7,Friday
2024-04-26T08:00:00,0.7131,False,False,8,Friday
2024-04-26T09:00:00,0.5601,False,False,9,Friday
2024-04-26T10:00:00,0.3467,False,False,10,Friday
2024-04-26T11:00:00,0.1758,False,False,11,Friday
2024-04-26T12:00:00,0.1392,False,False,12,Friday
2024-04-26T13:00:00,0.1098,False,False,13,Friday
2024-04-26T14:00:00,0.1311,False,False,14,Friday
2024-04-26T15:00:00,0.18,False,False,15,Friday
2024-04-26T16:00:00,0.2991,False,False,16,Friday
2024-04-26T17:00:00,0.6184,False,False,17,Friday
2024-04-26T18:00:00,0.7976,False,False,18,Friday
2024-04-26T19:00:00,0.8344,False,False,19,Friday
2024-04-26T20:00:00,0.7733,False,False,20,Friday
2024-04-26T21:00:00,0.4557,False,False,21,Friday
2024-04-26T22:00:00,0.2937,False,False,22,Friday
2024-04-26T23:00:00,0.166,False,False,23,Friday
2024-04-27T00:00:00,0.1507,True,False,0,Saturday
2024-04-27T01:00:00,0.1362,True,False,1,Saturday
2024-04-27T02:00:00,0.1406,True,False,2,Saturday
2024-04-27T03:00:00,0.1363,True,False,3,Saturday
2024-04-27T04:00:00,0.1649,True,False,4,Saturday
2024-04-27T05:00:00,0.1593,True,False,5,Saturday
2024-04-27T06:00:00,0.2339,True,False,6,Saturday
2024-04-27T07:00:00,0.3163,True,False,7,Saturday
2024-04-27T08:00:00,0.4508,True,False,8,Saturday
2024-04-27T09:00:00,0.5847,True,False,9,Saturday
2024-04-27T10:00:00,0.6443,True,False,10,Saturday
2024-04-27T11:00:00,0.4931,True,False,11,Saturday
2024-04-27T12:00:00,0.4276,True,False,12,Saturday
2024-04-27T13:00:00,0.3171,True,False,13,Saturday
2024-04-27T14:00:00,0.2084,True,False,14,Saturday
2024-04-27T15:00:00,0.1571,True,False,15,Saturday
2024-04-27T16:00:00,0.1969,True,False,16,Saturday
2024-04-27T17:00:00,0.3415,True,False,17,Saturday
2024-04-27T18:00:00,0.5606,True,False,18,Saturday
2024-04-27T19:00:00,0.7547,True,False,19,Saturday
2024-04-27T20:00:00,0.9277,True,False,20,Saturday
2024-04-27T21:00:00,0.7386,True,False,21,Saturday
2024-04-27T22:00:00,0.454,True,False,22,Saturday
2024-04-27T23:00:00,0.2844,True,False,23,Saturday
2024-04-28T00:00:00,0.1558,True,False,0,Sunday
2024-04-28T01:00:00,0.1377,True,False,1,Sunday
2024-04-28T02:00:00,0.1382,True,False,2,Sunday
2024-04-28T03:00:00,0.1385,True,False,3,Sunday
2024-04-28T04:00:00,0.1652,True,False,4,Sunday
2024-04-28T05:00:00,0.1799,True,False,5,Sunday
2024-04-28T06:00:00,0.2375,True,False,6,Sunday
2024-04-28T07:00:00,0.2934,True,False,7,Sunday
2024-04-28T08:00:00,0.4413,True,False,8,Sunday
2024-04-28T09:00:00,0.5052,True,False,9,Sunday
2024-04-28T10:00:00,0.6861,True,False,10,Sunday
2024-04-28T11:00:00,0.519,True,False,11,Sunday
2024-04-28T12:00:00,0.439,True,False,12,Sunday
2024-04-28T13:00:00,0.2741,True,False,13,Sunday
2024-04-28T14:00:00,0.1988,True,False,14,Sunday
2024-04-28T15:00:00,0.1626,True,False,15,Sunday
2024-04-28T16:00:00,0.1876,True,False,16,Sunday
2024-04-28T17:00:00,0.2912,True,False,17,Sunday
2024-04-28T18:00:00,0.4917,True,False,18,Sunday
2024-04-28T19:00:00,0.7955,True,False,19,Sunday
2024-04-28T20:00:00,0.7958,True,False,20,Sunday
2024-04-28T21:00:00,0.7633,True,False,21,Sunday
2024-04-28T22:00:00,0.5547,True,False,22,Sunday
2024-04-28T23:00:00,0.2907,True,False,23,Sunday
2024-04-29T00:00:00,0.177,False,True,0,Monday
2024-04-29T01:00:00,0.1834,False,True,1,Monday
2024-04-29T02:00:00,0.2019,False,True,2,Monday
2024-04-29T03:00:00,0.1908,False,True,3,Monday
2024-04-29T04:00:00,0.1959,False,True,4,Monday
2024-04-29T05:00:00,0.2943,False,True,5,Monday
2024-04-29T06:00:00,0.4885,False,True,6,Monday
2024-04-29T07:00:00,0.9558,False,True,7,Monday
2024-04-29T08:00:00,1.1505,False,True,8,Monday
2024-04-29T09:00:00,0.8926,False,True,9,Monday
2024-04-29T10:00:00,0.4982,False,True,10,Monday
2024-04-29T11:00:00,0.267,False,True,11,Monday
2024-04-29T12:00:00,0.2114,False,True,12,Monday
2024-04-29T13:00:00,0.2076,False,True,13,Monday
2024-04-29T14:00:00,0.1957,False,True,14,Monday
2024-04-29T15:00:00,0.2771,False,True,15,Monday
2024-04-29T16:00:00,0.3841,False,True,16,Monday
2024-04-29T17:00:00,0.7601,False,True,17,Monday
2024-04-29T18:00:00,1.1832,False,True,18,Monday
2024-04-29T19:00:00,1.28,False,True,19,Monday
2024-04-29T20:00:00,1.108,False,True,20,Monday
2024-04-29T21:00:00,0.7555,False,True,21,Monday
2024-04-29T22:00:00,0.459,False,True,22,Monday
2024-04-29T23:00:00,0.2649,False,True,23,Monday
2024-04-30T00:00:00,0.1861,False,True,0,Tuesday
2024-04-30T01:00:00,0.1879,False,True,1,Tuesday
2024-04-30T02:00:00,0.2114,False,True,2,Tuesday
2024-04-30T03:00:00,0.2299,False,True,3,Tuesday
2024-04-30T04:00:00,0.1945,False,True,4,Tuesday
2024-04-30T05:00:00,0.3251,False,True,5,Tuesday
2024-04-30T06:00:00,0.6034,False,True,6,Tuesday
2024-04-30T07:00:00,1.1847,False,True,7,Tuesday
2024-04-30T08:00:00,1.2881,False,True,8,Tuesday
2024-04-30T09:00:00,1.1087,False,True,9,Tuesday
2024-04-30T10:00:00,0.6326,False,True,10,Tuesday
2024-04-30T11:00:00,0.2867,False,True,11,Tuesday
2024-04-30T12:00:00,0.2542,False,True,12,Tuesday
2024-04-30T13:00:00,0.2296,False,True,13,Tuesday
2024-04-30T14:00:00,0.2511,False,True,14,Tuesday
2024-04-30T15:00:00,0.405,False,True,15,Tuesday
2024-04-30T16:00:00,0.4547,False,True,16,Tuesday
2024-04-30T17:00:00,1.0513,False,True,17,Tuesday
2024-04-30T18:00:00,1.3752,False,True,18,Tuesday
2024-04-30T19:00:00,1.6505,False,True,19,Tuesday
2024-04-30T20:00:00,1.3989,False,True,20,Tuesday
2024-04-30T21:00:00,0.9102,False,True,21,Tuesday
2024-04-30T22:00:00,0.5112,False,True,22,Tuesday
2024-04-30T23:00:00,0.325,False,True,23,Tuesday
2024-05-01T00:00:00,0.1049,False,False,0,Wednesday
2024-05-01T01:00:00,0.1235,False,False,1,Wednesday
2024-05-01T02:00:00,0.114,False,False,2,Wednesday
2024-05-01T03:00:00,0.1091,False,False,3,Wednesday
2024-05-01T04:00:00,0.124,False,False,4,Wednesday
2024-05-01T05:00:00,0.1949,False,False,5,Wednesday
2024-05-01T06:00:00,0.3206,False,False,6,Wednesday
2024-05-01T07:00:00,0.5886,False,False,7,Wednesday
2024-05-01T08:00:00,0.6679,False,False,8,Wednesday
2024-05-01T09:00:00,0.6046,False,False,9,Wednesday
2024-05-01T10:00:00,0.3491,False,False,10,Wednesday
2024-05-01T11:00:00,0.2024,False,False,11,Wednesday
2024-05-01T12:00:00,0.1267,False,False,12,Wednesday
2024-05-01T13:00:00,0.1259,False,False,13,Wednesday
2024-05-01T14:00:00,0.1298,False,False,14,Wednesday
2024-05-01T15:00:00,0.1843,False,False,15,Wednesday
2024-05-01T16:00:00,0.2689,False,False,16,Wednesday
2024-05-01T17:00:00,0.5248,False,False,17,Wednesday
2024-05-01T18:00:00,0.7361,False,False,18,Wednesday
2024-05-01T19:00:00,0.8565,False,False,19,Wednesday
2024-05-01T20:00:00,0.7511,False,False,20,Wednesday
2024-05-01T21:00:00,0.5076,False,False,21,Wednesday
2024-05-01T22:00:00,0.2808,False,False,22,Wednesday
2024-05-01T23:00:00,0.1715,False,False,23,Wednesday
2024-05-02T00:00:00,0.1292,False,False,0,Thursday
2024-05-02T01:00:00,0.1244,False,False,1,Thursday
2024-05-02T02:00:00,0.1235,False,False,2,Thursday
2024-05-02T03:00:00,0.1137,False,False,3,Thursday
2024-05-02T04:00:00,0.1191,False,False,4,Thursday
2024-05-02T05:00:00,0.1895,False,False,5,Thursday
2024-05-02T06:00:00,0.3505,False,False,6,Thursday
2024-05-02T07:00:00,0.628,False,False,7,Thursday
2024-05-02T08:00:00,0.6684,False,False,8,Thursday
2024-05-02T09:00:00,0.5601,False,False,9,Thursday
2024-05-02T10:00:00,0.2924,False,False,10,Thursday
2024-05-02T11:00:00,0.1728,False,False,11,Thursday
2024-05-02T12:00:00,0.1361,False,False,12,Thursday
2024-05-02T13:00:00,0.1154,False,False,13,Thursday
2024-05-02T14:00:00,0.1335,False,False,14,Thursday
2024-05-02T15:00:00,0.1653,False,False,15,Thursday
2024-05-02T16:00:00,0.2871,False,False,16,Thursday
2024-05-02T17:00:00,0.4548,False,False,17,Thursday
2024-05-02T18:00:00,0.7444,False,False,18,Thursday
2024-05-02T19:00:00,0.6744,False,False,19,Thursday
2024-05-02T20:00:00,0.7303,False,False,20,Thursday
2024-05-02T21:00:00,0.4381,False,False,21,Thursday
2024-05-02T22:00:00,0.3044,False,False,22,Thursday
2024-05-02T23:00:00,0.1766,False,False,23,Thursday
2024-05-03T00:00:00,0.1191,False,False,0,Friday
2024-05-03T01:00:00,0.1276,False,False,1,Friday
2024-05-03T02:00:00,0.1077,False,False,2,Friday
2024-05-03T03:00:00,0.1307,False,False,3,Friday
2024-05-03T04:00:00,0.1341,False,False,4,Friday
2024-05-03T05:00:00,0.1732,False,False,5,Friday
2024-05-03T06:00:00,0.3535,False,False,6,Friday
2024-05-03T07:00:00,0.5207,False,False,7,Friday
2024-05-03T08:00:00,0.652,False,False,8,Friday
2024-05-03T09:00:00,0.5404,False,False,9,Friday
2024-05-03T10:00:00,0.3153,False,False,10,Friday
2024-05-03T11:00:00,0.1631,False,False,11,Friday
2024-05-03T12:00:00,0.1369,False,False,12,Friday
2024-05-03T13:00:00,0.1161,False,False,13,Friday
2024-05-03T14:00:00,0.1299,False,False,14,Friday
2024-05-03T15:00:00,0.1595,False,False,15,Friday
2024-05-03T16:00:00,0.2428,False,False,16,Friday
2024-05-03T17:00:00,0.4996,False,False,17,Friday
2024-05-03T18:00:00,0.6354,False,False,18,Friday
2024-05-03T19:00:00,0.8417,False,False,19,Friday
2024-05-03T20:00:00,0.6634,False,False,20,Friday
2024-05-03T21:00:00,0.5586,False,False,21,Friday
2024-05-03T22:00:00,0.2961,False,False,22,Friday
2024-05-03T23:00:00,0.1673,False,False,23,Friday
2024-05-04T00:00:00,0.1452,True,False,0,Saturday
2024-05-04T01:00:00,0.1255,True,False,1,Saturday
2024-05-04T02:00:00,0.1386,True,False,2,Saturday
2024-05-04T03:00:00,0.1363,True,False,3,Saturday
2024-05-04T04:00:00,0.141,True,False,4,Saturday
2024-05-04T05:00:00,0.1672,True,False,5,Saturday
2024-05-04T06:00:00,0.2053,True,False,6,Saturday
2024-05-04T07:00:00,0.2876,True,False,7,Saturday
2024-05-04T08:00:00,0.3632,True,False,8,Saturday
2024-05-04T09:00:00,0.5009,True,False,9,Saturday
2024-05-04T10:00:00,0.5857,True,False,10,Saturday
2024-05-04T11:00:00,0.5405,True,False,11,Saturday
2024-05-04T12:00:00,0.3783,True,False,12,Saturday
